,ccaa,sex,date,age_group,year,week,pop
28264,ES53,F,2004-07-01,Y60-64,10020,135,20936
28265,ES53,F,2004-07-01,Y65-69,10020,135,18424
28266,ES53,F,2004-07-01,Y70-74,10020,135,18271
28267,ES53,F,2004-07-01,Y75-79,10020,135,15625
28268,ES53,F,2004-07-01,Y80-84,10020,135,11697
28269,ES53,F,2004-07-01,Y85-89,10020,135,6598
28270,ES53,F,2004-07-01,Y_GE90,22044,297,3272
28271,ES53,F,2004-07-01,Y_LT5,10020,135,24810
28272,ES53,F,2005-01-01,Y10-14,10025,5,22958
28273,ES53,F,2005-01-01,Y15-19,10025,5,24395
28274,ES53,F,2005-01-01,Y20-24,10025,5,32207
28275,ES53,F,2005-01-01,Y25-29,10025,5,42521
28276,ES53,F,2005-01-01,Y30-34,10025,5,43044
28277,ES53,F,2005-01-01,Y35-39,10025,5,39448
28278,ES53,F,2005-01-01,Y40-44,10025,5,36465
28279,ES53,F,2005-01-01,Y45-49,10025,5,32150
28280,ES53,F,2005-01-01,Y5-9,10025,5,22204
28281,ES53,F,2005-01-01,Y50-54,10025,5,27892
28282,ES53,F,2005-01-01,Y55-59,10025,5,26150
28283,ES53,F,2005-01-01,Y60-64,10025,5,21815
28284,ES53,F,2005-01-01,Y65-69,10025,5,18340
28285,ES53,F,2005-01-01,Y70-74,10025,5,18372
28286,ES53,F,2005-01-01,Y75-79,10025,5,15740
28287,ES53,F,2005-01-01,Y80-84,10025,5,12016
28288,ES53,F,2005-01-01,Y85-89,10025,5,6739
28289,ES53,F,2005-01-01,Y_GE90,22055,11,3375
28290,ES53,F,2005-01-01,Y_LT5,10025,5,25413
28291,ES53,F,2005-07-01,Y10-14,10025,135,22990
28292,ES53,F,2005-07-01,Y15-19,10025,135,24545
28293,ES53,F,2005-07-01,Y20-24,10025,135,32221
28294,ES53,F,2005-07-01,Y25-29,10025,135,43000
28295,ES53,F,2005-07-01,Y30-34,10025,135,43969
28296,ES53,F,2005-07-01,Y35-39,10025,135,40147
28297,ES53,F,2005-07-01,Y40-44,10025,135,37157
28298,ES53,F,2005-07-01,Y45-49,10025,135,33001
28299,ES53,F,2005-07-01,Y5-9,10025,135,22586
28300,ES53,F,2005-07-01,Y50-54,10025,135,28519
28301,ES53,F,2005-07-01,Y55-59,10025,135,26500
28302,ES53,F,2005-07-01,Y60-64,10025,135,22313
28303,ES53,F,2005-07-01,Y65-69,10025,135,18460
28304,ES53,F,2005-07-01,Y70-74,10025,135,18499
28305,ES53,F,2005-07-01,Y75-79,10025,135,15897
28306,ES53,F,2005-07-01,Y80-84,10025,135,12116
28307,ES53,F,2005-07-01,Y85-89,10025,135,6883
28308,ES53,F,2005-07-01,Y_GE90,22055,297,3378
28309,ES53,F,2005-07-01,Y_LT5,10025,135,25736
28310,ES53,F,2006-01-01,Y10-14,10030,5,23073
28311,ES53,F,2006-01-01,Y15-19,10030,5,24713
28312,ES53,F,2006-01-01,Y20-24,10030,5,32178
28313,ES53,F,2006-01-01,Y25-29,10030,5,43607
28314,ES53,F,2006-01-01,Y30-34,10030,5,44948
28315,ES53,F,2006-01-01,Y35-39,10030,5,40871
28316,ES53,F,2006-01-01,Y40-44,10030,5,37850
28317,ES53,F,2006-01-01,Y45-49,10030,5,33823
28318,ES53,F,2006-01-01,Y5-9,10030,5,23084
28319,ES53,F,2006-01-01,Y50-54,10030,5,29196
28320,ES53,F,2006-01-01,Y55-59,10030,5,26898
28321,ES53,F,2006-01-01,Y60-64,10030,5,22811
28322,ES53,F,2006-01-01,Y65-69,10030,5,18632
28323,ES53,F,2006-01-01,Y70-74,10030,5,18677
28324,ES53,F,2006-01-01,Y75-79,10030,5,16097
28325,ES53,F,2006-01-01,Y80-84,10030,5,12236
28326,ES53,F,2006-01-01,Y85-89,10030,5,7107
28327,ES53,F,2006-01-01,Y_GE90,22066,11,3528
28328,ES53,F,2006-01-01,Y_LT5,10030,5,26181
28329,ES53,F,2006-07-01,Y10-14,10030,135,23139
28330,ES53,F,2006-07-01,Y15-19,10030,135,24928
28331,ES53,F,2006-07-01,Y20-24,10030,135,32221
28332,ES53,F,2006-07-01,Y25-29,10030,135,44052
28333,ES53,F,2006-07-01,Y30-34,10030,135,45805
28334,ES53,F,2006-07-01,Y35-39,10030,135,41841
28335,ES53,F,2006-07-01,Y40-44,10030,135,38796
28336,ES53,F,2006-07-01,Y45-49,10030,135,34552
28337,ES53,F,2006-07-01,Y5-9,10030,135,23632
28338,ES53,F,2006-07-01,Y50-54,10030,135,29887
28339,ES53,F,2006-07-01,Y55-59,10030,135,27293
28340,ES53,F,2006-07-01,Y60-64,10030,135,23556
28341,ES53,F,2006-07-01,Y65-69,10030,135,18668
28342,ES53,F,2006-07-01,Y70-74,10030,135,18788
28343,ES53,F,2006-07-01,Y75-79,10030,135,16203
28344,ES53,F,2006-07-01,Y80-84,10030,135,12461
28345,ES53,F,2006-07-01,Y85-89,10030,135,7188
28346,ES53,F,2006-07-01,Y_GE90,22066,297,3624
28347,ES53,F,2006-07-01,Y_LT5,10030,135,26516
28348,ES53,F,2007-01-01,Y10-14,10035,5,23288
28349,ES53,F,2007-01-01,Y15-19,10035,5,25131
28350,ES53,F,2007-01-01,Y20-24,10035,5,32398
28351,ES53,F,2007-01-01,Y25-29,10035,5,44613
28352,ES53,F,2007-01-01,Y30-34,10035,5,46729
28353,ES53,F,2007-01-01,Y35-39,10035,5,42811
28354,ES53,F,2007-01-01,Y40-44,10035,5,39736
28355,ES53,F,2007-01-01,Y45-49,10035,5,35330
28356,ES53,F,2007-01-01,Y5-9,10035,5,24199
28357,ES53,F,2007-01-01,Y50-54,10035,5,30574
28358,ES53,F,2007-01-01,Y55-59,10035,5,27638
28359,ES53,F,2007-01-01,Y60-64,10035,5,24302
28360,ES53,F,2007-01-01,Y65-69,10035,5,18695
28361,ES53,F,2007-01-01,Y70-74,10035,5,18930
28362,ES53,F,2007-01-01,Y75-79,10035,5,16316
28363,ES53,F,2007-01-01,Y80-84,10035,5,12689
28364,ES53,F,2007-01-01,Y85-89,10035,5,7339
28365,ES53,F,2007-01-01,Y_GE90,22077,11,3712
28366,ES53,F,2007-01-01,Y_LT5,10035,5,27187
28367,ES53,F,2007-07-01,Y10-14,10035,135,23464
28368,ES53,F,2007-07-01,Y15-19,10035,135,25451
28369,ES53,F,2007-07-01,Y20-24,10035,135,32757
28370,ES53,F,2007-07-01,Y25-29,10035,135,45176
28371,ES53,F,2007-07-01,Y30-34,10035,135,47715
28372,ES53,F,2007-07-01,Y35-39,10035,135,43876
28373,ES53,F,2007-07-01,Y40-44,10035,135,40629
28374,ES53,F,2007-07-01,Y45-49,10035,135,36020
28375,ES53,F,2007-07-01,Y5-9,10035,135,24820
28376,ES53,F,2007-07-01,Y50-54,10035,135,31334
28377,ES53,F,2007-07-01,Y55-59,10035,135,28230
28378,ES53,F,2007-07-01,Y60-64,10035,135,25037
28379,ES53,F,2007-07-01,Y65-69,10035,135,19056
28380,ES53,F,2007-07-01,Y70-74,10035,135,18915
28381,ES53,F,2007-07-01,Y75-79,10035,135,16486
28382,ES53,F,2007-07-01,Y80-84,10035,135,12805
28383,ES53,F,2007-07-01,Y85-89,10035,135,7576
28384,ES53,F,2007-07-01,Y_GE90,22077,297,3794
28385,ES53,F,2007-07-01,Y_LT5,10035,135,27530
28386,ES53,F,2008-01-01,Y10-14,10040,5,23577
28387,ES53,F,2008-01-01,Y15-19,10040,5,25723
28388,ES53,F,2008-01-01,Y20-24,10040,5,33068
28389,ES53,F,2008-01-01,Y25-29,10040,5,45542
28390,ES53,F,2008-01-01,Y30-34,10040,5,48551
28391,ES53,F,2008-01-01,Y35-39,10040,5,44807
28392,ES53,F,2008-01-01,Y40-44,10040,5,41438
28393,ES53,F,2008-01-01,Y45-49,10040,5,36693
28394,ES53,F,2008-01-01,Y5-9,10040,5,25376
28395,ES53,F,2008-01-01,Y50-54,10040,5,32032
28396,ES53,F,2008-01-01,Y55-59,10040,5,28709
28397,ES53,F,2008-01-01,Y60-64,10040,5,25661
28398,ES53,F,2008-01-01,Y65-69,10040,5,19349
28399,ES53,F,2008-01-01,Y70-74,10040,5,18891
28400,ES53,F,2008-01-01,Y75-79,10040,5,16670
28401,ES53,F,2008-01-01,Y80-84,10040,5,12931
28402,ES53,F,2008-01-01,Y85-89,10040,5,7830
28403,ES53,F,2008-01-01,Y_GE90,22088,11,3940
28404,ES53,F,2008-01-01,Y_LT5,10040,5,28044
28405,ES53,F,2008-07-01,Y10-14,10040,135,23830
28406,ES53,F,2008-07-01,Y15-19,10040,135,25816
28407,ES53,F,2008-07-01,Y20-24,10040,135,33153
28408,ES53,F,2008-07-01,Y25-29,10040,135,45465
28409,ES53,F,2008-07-01,Y30-34,10040,135,49301
28410,ES53,F,2008-07-01,Y35-39,10040,135,45712
28411,ES53,F,2008-07-01,Y40-44,10040,135,42007
28412,ES53,F,2008-07-01,Y45-49,10040,135,37403
28413,ES53,F,2008-07-01,Y5-9,10040,135,25906
28414,ES53,F,2008-07-01,Y50-54,10040,135,32743
28415,ES53,F,2008-07-01,Y55-59,10040,135,28817
28416,ES53,F,2008-07-01,Y60-64,10040,135,26225
28417,ES53,F,2008-07-01,Y65-69,10040,135,20069
28418,ES53,F,2008-07-01,Y70-74,10040,135,18619
28419,ES53,F,2008-07-01,Y75-79,10040,135,16889
28420,ES53,F,2008-07-01,Y80-84,10040,135,13043
28421,ES53,F,2008-07-01,Y85-89,10040,135,7996
28422,ES53,F,2008-07-01,Y_GE90,22088,297,4029
28423,ES53,F,2008-07-01,Y_LT5,10040,135,28281
28424,ES53,F,2009-01-01,Y10-14,10045,5,24085
28425,ES53,F,2009-01-01,Y15-19,10045,5,25883
28426,ES53,F,2009-01-01,Y20-24,10045,5,33141
28427,ES53,F,2009-01-01,Y25-29,10045,5,45254
28428,ES53,F,2009-01-01,Y30-34,10045,5,49957
28429,ES53,F,2009-01-01,Y35-39,10045,5,46450
28430,ES53,F,2009-01-01,Y40-44,10045,5,42616
28431,ES53,F,2009-01-01,Y45-49,10045,5,38100
28432,ES53,F,2009-01-01,Y5-9,10045,5,26407
28433,ES53,F,2009-01-01,Y50-54,10045,5,33372
28434,ES53,F,2009-01-01,Y55-59,10045,5,28920
28435,ES53,F,2009-01-01,Y60-64,10045,5,26791
28436,ES53,F,2009-01-01,Y65-69,10045,5,20748
28437,ES53,F,2009-01-01,Y70-74,10045,5,18399
28438,ES53,F,2009-01-01,Y75-79,10045,5,17153
28439,ES53,F,2009-01-01,Y80-84,10045,5,13217
28440,ES53,F,2009-01-01,Y85-89,10045,5,8192
28441,ES53,F,2009-01-01,Y_GE90,22099,11,4104
28442,ES53,F,2009-01-01,Y_LT5,10045,5,28739
28443,ES53,F,2009-07-01,Y10-14,10045,135,24359
28444,ES53,F,2009-07-01,Y15-19,10045,135,25802
28445,ES53,F,2009-07-01,Y20-24,10045,135,32778
28446,ES53,F,2009-07-01,Y25-29,10045,135,44698
28447,ES53,F,2009-07-01,Y30-34,10045,135,50261
28448,ES53,F,2009-07-01,Y35-39,10045,135,47249
28449,ES53,F,2009-07-01,Y40-44,10045,135,43045
28450,ES53,F,2009-07-01,Y45-49,10045,135,38801
28451,ES53,F,2009-07-01,Y5-9,10045,135,26834
28452,ES53,F,2009-07-01,Y50-54,10045,135,33902
28453,ES53,F,2009-07-01,Y55-59,10045,135,29280
28454,ES53,F,2009-07-01,Y60-64,10045,135,27043
28455,ES53,F,2009-07-01,Y65-69,10045,135,21490
28456,ES53,F,2009-07-01,Y70-74,10045,135,18210
28457,ES53,F,2009-07-01,Y75-79,10045,135,17184
28458,ES53,F,2009-07-01,Y80-84,10045,135,13285
28459,ES53,F,2009-07-01,Y85-89,10045,135,8358
28460,ES53,F,2009-07-01,Y_GE90,22099,297,4168
28461,ES53,F,2009-07-01,Y_LT5,10045,135,28824
28462,ES53,F,2010-01-01,Y10-14,10050,5,24592
28463,ES53,F,2010-01-01,Y15-19,10050,5,25560
28464,ES53,F,2010-01-01,Y20-24,10050,5,32255
28465,ES53,F,2010-01-01,Y25-29,10050,5,43892
28466,ES53,F,2010-01-01,Y30-34,10050,5,50267
28467,ES53,F,2010-01-01,Y35-39,10050,5,47884
28468,ES53,F,2010-01-01,Y40-44,10050,5,43371
28469,ES53,F,2010-01-01,Y45-49,10050,5,39513
28470,ES53,F,2010-01-01,Y5-9,10050,5,27096
28471,ES53,F,2010-01-01,Y50-54,10050,5,34442
28472,ES53,F,2010-01-01,Y55-59,10050,5,29608
28473,ES53,F,2010-01-01,Y60-64,10050,5,27306
28474,ES53,F,2010-01-01,Y65-69,10050,5,22229
28475,ES53,F,2010-01-01,Y70-74,10050,5,18001
28476,ES53,F,2010-01-01,Y75-79,10050,5,17272
28477,ES53,F,2010-01-01,Y80-84,10050,5,13399
28478,ES53,F,2010-01-01,Y85-89,10050,5,8592
28479,ES53,F,2010-01-01,Y_GE90,22110,11,4273
28480,ES53,F,2010-01-01,Y_LT5,10050,5,28992
28481,ES53,F,2010-07-01,Y10-14,10050,135,24837
28482,ES53,F,2010-07-01,Y15-19,10050,135,25442
28483,ES53,F,2010-07-01,Y20-24,10050,135,31743
28484,ES53,F,2010-07-01,Y25-29,10050,135,43019
28485,ES53,F,2010-07-01,Y30-34,10050,135,50181
28486,ES53,F,2010-07-01,Y35-39,10050,135,48400
28487,ES53,F,2010-07-01,Y40-44,10050,135,43757
28488,ES53,F,2010-07-01,Y45-49,10050,135,39988
28489,ES53,F,2010-07-01,Y5-9,10050,135,27168
28490,ES53,F,2010-07-01,Y50-54,10050,135,35048
28491,ES53,F,2010-07-01,Y55-59,10050,135,30083
28492,ES53,F,2010-07-01,Y60-64,10050,135,27538
28493,ES53,F,2010-07-01,Y65-69,10050,135,22591
28494,ES53,F,2010-07-01,Y70-74,10050,135,18088
28495,ES53,F,2010-07-01,Y75-79,10050,135,17343
28496,ES53,F,2010-07-01,Y80-84,10050,135,13581
28497,ES53,F,2010-07-01,Y85-89,10050,135,8639
28498,ES53,F,2010-07-01,Y_GE90,22110,297,4478
28499,ES53,F,2010-07-01,Y_LT5,10050,135,28857
28500,ES53,F,2011-01-01,Y10-14,10055,5,25095
28501,ES53,F,2011-01-01,Y15-19,10055,5,25259
28502,ES53,F,2011-01-01,Y20-24,10055,5,31180
28503,ES53,F,2011-01-01,Y25-29,10055,5,42062
28504,ES53,F,2011-01-01,Y30-34,10055,5,50029
28505,ES53,F,2011-01-01,Y35-39,10055,5,48883
28506,ES53,F,2011-01-01,Y40-44,10055,5,44101
28507,ES53,F,2011-01-01,Y45-49,10055,5,40414
28508,ES53,F,2011-01-01,Y5-9,10055,5,27235
28509,ES53,F,2011-01-01,Y50-54,10055,5,35686
28510,ES53,F,2011-01-01,Y55-59,10055,5,30503
28511,ES53,F,2011-01-01,Y60-64,10055,5,27768
28512,ES53,F,2011-01-01,Y65-69,10055,5,22942
28513,ES53,F,2011-01-01,Y70-74,10055,5,18177
28514,ES53,F,2011-01-01,Y75-79,10055,5,17416
28515,ES53,F,2011-01-01,Y80-84,10055,5,13788
28516,ES53,F,2011-01-01,Y85-89,10055,5,8779
28517,ES53,F,2011-01-01,Y_GE90,22121,11,4603
28518,ES53,F,2011-01-01,Y_LT5,10055,5,29158
28519,ES53,F,2011-07-01,Y10-14,10055,135,25378
28520,ES53,F,2011-07-01,Y15-19,10055,135,25194
28521,ES53,F,2011-07-01,Y20-24,10055,135,30788
28522,ES53,F,2011-07-01,Y25-29,10055,135,41211
28523,ES53,F,2011-07-01,Y30-34,10055,135,49722
28524,ES53,F,2011-07-01,Y35-39,10055,135,49214
28525,ES53,F,2011-07-01,Y40-44,10055,135,44649
28526,ES53,F,2011-07-01,Y45-49,10055,135,41012
28527,ES53,F,2011-07-01,Y5-9,10055,135,27452
28528,ES53,F,2011-07-01,Y50-54,10055,135,36207
28529,ES53,F,2011-07-01,Y55-59,10055,135,30982
28530,ES53,F,2011-07-01,Y60-64,10055,135,27898
28531,ES53,F,2011-07-01,Y65-69,10055,135,23547
28532,ES53,F,2011-07-01,Y70-74,10055,135,18117
28533,ES53,F,2011-07-01,Y75-79,10055,135,17495
28534,ES53,F,2011-07-01,Y80-84,10055,135,13854
28535,ES53,F,2011-07-01,Y85-89,10055,135,8935
28536,ES53,F,2011-07-01,Y_GE90,22121,297,4764
28537,ES53,F,2011-07-01,Y_LT5,10055,135,28731
28538,ES53,F,2012-01-01,Y10-14,10060,5,25683
28539,ES53,F,2012-01-01,Y15-19,10060,5,25151
28540,ES53,F,2012-01-01,Y20-24,10060,5,30457
28541,ES53,F,2012-01-01,Y25-29,10060,5,40521
28542,ES53,F,2012-01-01,Y30-34,10060,5,49512
28543,ES53,F,2012-01-01,Y35-39,10060,5,49514
28544,ES53,F,2012-01-01,Y40-44,10060,5,45229
28545,ES53,F,2012-01-01,Y45-49,10060,5,41634
28546,ES53,F,2012-01-01,Y5-9,10060,5,27649
28547,ES53,F,2012-01-01,Y50-54,10060,5,36757
28548,ES53,F,2012-01-01,Y55-59,10060,5,31441
28549,ES53,F,2012-01-01,Y60-64,10060,5,28089
28550,ES53,F,2012-01-01,Y65-69,10060,5,24176
28551,ES53,F,2012-01-01,Y70-74,10060,5,18063
28552,ES53,F,2012-01-01,Y75-79,10060,5,17579
28553,ES53,F,2012-01-01,Y80-84,10060,5,13981
28554,ES53,F,2012-01-01,Y85-89,10060,5,9140
28555,ES53,F,2012-01-01,Y_GE90,22132,11,4951
28556,ES53,F,2012-01-01,Y_LT5,10060,5,28597
28557,ES53,F,2012-07-01,Y10-14,10060,135,25881
28558,ES53,F,2012-07-01,Y15-19,10060,135,25012
28559,ES53,F,2012-07-01,Y20-24,10060,135,30190
28560,ES53,F,2012-07-01,Y25-29,10060,135,39945
28561,ES53,F,2012-07-01,Y30-34,10060,135,49007
28562,ES53,F,2012-07-01,Y35-39,10060,135,49751
28563,ES53,F,2012-07-01,Y40-44,10060,135,45764
28564,ES53,F,2012-07-01,Y45-49,10060,135,42089
28565,ES53,F,2012-07-01,Y5-9,10060,135,27905
28566,ES53,F,2012-07-01,Y50-54,10060,135,37095
28567,ES53,F,2012-07-01,Y55-59,10060,135,31923
28568,ES53,F,2012-07-01,Y60-64,10060,135,28411
28569,ES53,F,2012-07-01,Y65-69,10060,135,24744
28570,ES53,F,2012-07-01,Y70-74,10060,135,18300
28571,ES53,F,2012-07-01,Y75-79,10060,135,17491
28572,ES53,F,2012-07-01,Y80-84,10060,135,14120
28573,ES53,F,2012-07-01,Y85-89,10060,135,9117
28574,ES53,F,2012-07-01,Y_GE90,22132,297,5010
28575,ES53,F,2012-07-01,Y_LT5,10060,135,28347
28576,ES53,F,2013-01-01,Y10-14,10065,5,26164
28577,ES53,F,2013-01-01,Y15-19,10065,5,24886
28578,ES53,F,2013-01-01,Y20-24,10065,5,29993
28579,ES53,F,2013-01-01,Y25-29,10065,5,39469
28580,ES53,F,2013-01-01,Y30-34,10065,5,48706
28581,ES53,F,2013-01-01,Y35-39,10065,5,50109
28582,ES53,F,2013-01-01,Y40-44,10065,5,46427
28583,ES53,F,2013-01-01,Y45-49,10065,5,42600
28584,ES53,F,2013-01-01,Y5-9,10065,5,28203
28585,ES53,F,2013-01-01,Y50-54,10065,5,37460
28586,ES53,F,2013-01-01,Y55-59,10065,5,32364
28587,ES53,F,2013-01-01,Y60-64,10065,5,28783
28588,ES53,F,2013-01-01,Y65-69,10065,5,25307
28589,ES53,F,2013-01-01,Y70-74,10065,5,18549
28590,ES53,F,2013-01-01,Y75-79,10065,5,17486
28591,ES53,F,2013-01-01,Y80-84,10065,5,14300
28592,ES53,F,2013-01-01,Y85-89,10065,5,9172
28593,ES53,F,2013-01-01,Y_GE90,22143,11,5200
28594,ES53,F,2013-01-01,Y_LT5,10065,5,28377
28595,ES53,F,2013-07-01,Y10-14,10065,135,26456
28596,ES53,F,2013-07-01,Y15-19,10065,135,24858
28597,ES53,F,2013-07-01,Y20-24,10065,135,29687
28598,ES53,F,2013-07-01,Y25-29,10065,135,38906
28599,ES53,F,2013-07-01,Y30-34,10065,135,48030
28600,ES53,F,2013-07-01,Y35-39,10065,135,50384
28601,ES53,F,2013-07-01,Y40-44,10065,135,46826
28602,ES53,F,2013-07-01,Y45-49,10065,135,42907
28603,ES53,F,2013-07-01,Y5-9,10065,135,28459
28604,ES53,F,2013-07-01,Y50-54,10065,135,37921
28605,ES53,F,2013-07-01,Y55-59,10065,135,32851
28606,ES53,F,2013-07-01,Y60-64,10065,135,28701
28607,ES53,F,2013-07-01,Y65-69,10065,135,25814
28608,ES53,F,2013-07-01,Y70-74,10065,135,19185
28609,ES53,F,2013-07-01,Y75-79,10065,135,17203
28610,ES53,F,2013-07-01,Y80-84,10065,135,14500
28611,ES53,F,2013-07-01,Y85-89,10065,135,9256
28612,ES53,F,2013-07-01,Y_GE90,22143,297,5331
28613,ES53,F,2013-07-01,Y_LT5,10065,135,27920
28614,ES53,F,2014-01-01,Y10-14,10070,5,26773
28615,ES53,F,2014-01-01,Y15-19,10070,5,24835
28616,ES53,F,2014-01-01,Y20-24,10070,5,29443
28617,ES53,F,2014-01-01,Y25-29,10070,5,38334
28618,ES53,F,2014-01-01,Y30-34,10070,5,47274
28619,ES53,F,2014-01-01,Y35-39,10070,5,50563
28620,ES53,F,2014-01-01,Y40-44,10070,5,47318
28621,ES53,F,2014-01-01,Y45-49,10070,5,43188
28622,ES53,F,2014-01-01,Y5-9,10070,5,28712
28623,ES53,F,2014-01-01,Y50-54,10070,5,38415
28624,ES53,F,2014-01-01,Y55-59,10070,5,33348
28625,ES53,F,2014-01-01,Y60-64,10070,5,28663
28626,ES53,F,2014-01-01,Y65-69,10070,5,26326
28627,ES53,F,2014-01-01,Y70-74,10070,5,19786
28628,ES53,F,2014-01-01,Y75-79,10070,5,16968
28629,ES53,F,2014-01-01,Y80-84,10070,5,14760
28630,ES53,F,2014-01-01,Y85-89,10070,5,9410
28631,ES53,F,2014-01-01,Y_GE90,22154,11,5476
28632,ES53,F,2014-01-01,Y_LT5,10070,5,27617
28633,ES53,F,2014-07-01,Y10-14,10070,135,27026
28634,ES53,F,2014-07-01,Y15-19,10070,135,25047
28635,ES53,F,2014-07-01,Y20-24,10070,135,29177
28636,ES53,F,2014-07-01,Y25-29,10070,135,37904
28637,ES53,F,2014-07-01,Y30-34,10070,135,46785
28638,ES53,F,2014-07-01,Y35-39,10070,135,50652
28639,ES53,F,2014-07-01,Y40-44,10070,135,47874
28640,ES53,F,2014-07-01,Y45-49,10070,135,43503
28641,ES53,F,2014-07-01,Y5-9,10070,135,28856
28642,ES53,F,2014-07-01,Y50-54,10070,135,39156
28643,ES53,F,2014-07-01,Y55-59,10070,135,33845
28644,ES53,F,2014-07-01,Y60-64,10070,135,28922
28645,ES53,F,2014-07-01,Y65-69,10070,135,26569
28646,ES53,F,2014-07-01,Y70-74,10070,135,20515
28647,ES53,F,2014-07-01,Y75-79,10070,135,16817
28648,ES53,F,2014-07-01,Y80-84,10070,135,14767
28649,ES53,F,2014-07-01,Y85-89,10070,135,9541
28650,ES53,F,2014-07-01,Y_GE90,22154,297,5627
28651,ES53,F,2014-07-01,Y_LT5,10070,135,27239
28652,ES53,F,2015-01-01,Y10-14,10075,5,27332
28653,ES53,F,2015-01-01,Y15-19,10075,5,25226
28654,ES53,F,2015-01-01,Y20-24,10075,5,28900
28655,ES53,F,2015-01-01,Y25-29,10075,5,37390
28656,ES53,F,2015-01-01,Y30-34,10075,5,46207
28657,ES53,F,2015-01-01,Y35-39,10075,5,50712
28658,ES53,F,2015-01-01,Y40-44,10075,5,48402
28659,ES53,F,2015-01-01,Y45-49,10075,5,43780
28660,ES53,F,2015-01-01,Y5-9,10075,5,28976
28661,ES53,F,2015-01-01,Y50-54,10075,5,39830
28662,ES53,F,2015-01-01,Y55-59,10075,5,34344
28663,ES53,F,2015-01-01,Y60-64,10075,5,29220
28664,ES53,F,2015-01-01,Y65-69,10075,5,26766
28665,ES53,F,2015-01-01,Y70-74,10075,5,21295
28666,ES53,F,2015-01-01,Y75-79,10075,5,16683
28667,ES53,F,2015-01-01,Y80-84,10075,5,14818
28668,ES53,F,2015-01-01,Y85-89,10075,5,9699
28669,ES53,F,2015-01-01,Y_GE90,22165,11,5727
28670,ES53,F,2015-01-01,Y_LT5,10075,5,27127
28671,ES53,F,2015-07-01,Y10-14,10075,135,27438
28672,ES53,F,2015-07-01,Y15-19,10075,135,25459
28673,ES53,F,2015-07-01,Y20-24,10075,135,28778
28674,ES53,F,2015-07-01,Y25-29,10075,135,37009
28675,ES53,F,2015-07-01,Y30-34,10075,135,45747
28676,ES53,F,2015-07-01,Y35-39,10075,135,50783
28677,ES53,F,2015-07-01,Y40-44,10075,135,48917
28678,ES53,F,2015-07-01,Y45-49,10075,135,44161
28679,ES53,F,2015-07-01,Y5-9,10075,135,29191
28680,ES53,F,2015-07-01,Y50-54,10075,135,40227
28681,ES53,F,2015-07-01,Y55-59,10075,135,34974
28682,ES53,F,2015-07-01,Y60-64,10075,135,29632
28683,ES53,F,2015-07-01,Y65-69,10075,135,26960
28684,ES53,F,2015-07-01,Y70-74,10075,135,21620
28685,ES53,F,2015-07-01,Y75-79,10075,135,16756
28686,ES53,F,2015-07-01,Y80-84,10075,135,14892
28687,ES53,F,2015-07-01,Y85-89,10075,135,9837
28688,ES53,F,2015-07-01,Y_GE90,22165,297,5715
28689,ES53,F,2015-07-01,Y_LT5,10075,135,26768
28690,ES53,F,2016-01-01,Y10-14,10080,5,27631
28691,ES53,F,2016-01-01,Y15-19,10080,5,25668
28692,ES53,F,2016-01-01,Y20-24,10080,5,28577
28693,ES53,F,2016-01-01,Y25-29,10080,5,36674
28694,ES53,F,2016-01-01,Y30-34,10080,5,45189
28695,ES53,F,2016-01-01,Y35-39,10080,5,50842
28696,ES53,F,2016-01-01,Y40-44,10080,5,49463
28697,ES53,F,2016-01-01,Y45-49,10080,5,44577
28698,ES53,F,2016-01-01,Y5-9,10080,5,29414
28699,ES53,F,2016-01-01,Y50-54,10080,5,40637
28700,ES53,F,2016-01-01,Y55-59,10080,5,35583
28701,ES53,F,2016-01-01,Y60-64,10080,5,30074
28702,ES53,F,2016-01-01,Y65-69,10080,5,27154
28703,ES53,F,2016-01-01,Y70-74,10080,5,21987
28704,ES53,F,2016-01-01,Y75-79,10080,5,16860
28705,ES53,F,2016-01-01,Y80-84,10080,5,15033
28706,ES53,F,2016-01-01,Y85-89,10080,5,10070
28707,ES53,F,2016-01-01,Y_GE90,22176,11,5783
28708,ES53,F,2016-01-01,Y_LT5,10080,5,26771
28709,ES53,F,2016-07-01,Y10-14,10080,135,27943
28710,ES53,F,2016-07-01,Y15-19,10080,135,25990
28711,ES53,F,2016-07-01,Y20-24,10080,135,28621
28712,ES53,F,2016-07-01,Y25-29,10080,135,36656
28713,ES53,F,2016-07-01,Y30-34,10080,135,44752
28714,ES53,F,2016-07-01,Y35-39,10080,135,50847
28715,ES53,F,2016-07-01,Y40-44,10080,135,49950
28716,ES53,F,2016-07-01,Y45-49,10080,135,45243
28717,ES53,F,2016-07-01,Y5-9,10080,135,29331
28718,ES53,F,2016-07-01,Y50-54,10080,135,41276
28719,ES53,F,2016-07-01,Y55-59,10080,135,36137
28720,ES53,F,2016-07-01,Y60-64,10080,135,30559
28721,ES53,F,2016-07-01,Y65-69,10080,135,27332
28722,ES53,F,2016-07-01,Y70-74,10080,135,22598
28723,ES53,F,2016-07-01,Y75-79,10080,135,16805
28724,ES53,F,2016-07-01,Y80-84,10080,135,15115
28725,ES53,F,2016-07-01,Y85-89,10080,135,10117
28726,ES53,F,2016-07-01,Y_GE90,22176,297,5929
28727,ES53,F,2016-07-01,Y_LT5,10080,135,26720
